solver,nprocs,topology,nx_global,ny_global,nx_local,ny_local,iteration,halo_walltime_seconds
manual_halo,4,4x1,16386,4098,4098,4098,115,0.000378804
manual_halo,4,4x1,16386,4098,4098,4098,116,0.000378388
manual_halo,4,4x1,16386,4098,4098,4098,117,0.000369813
manual_halo,4,4x1,16386,4098,4098,4098,118,0.000381268
manual_halo,4,4x1,16386,4098,4098,4098,119,0.000375604
manual_halo,4,4x1,16386,4098,4098,4098,120,0.000382260
manual_halo,4,4x1,16386,4098,4098,4098,121,0.000379509
manual_halo,4,4x1,16386,4098,4098,4098,122,0.000377396
manual_halo,4,4x1,16386,4098,4098,4098,123,0.000359222
manual_halo,4,4x1,16386,4098,4098,4098,124,0.000367669
manual_halo,4,4x1,16386,4098,4098,4098,125,0.000352149
manual_halo,4,4x1,16386,4098,4098,4098,126,0.000360053
manual_halo,4,4x1,16386,4098,4098,4098,127,0.000383028
manual_halo,4,4x1,16386,4098,4098,4098,128,0.000366965
manual_halo,4,4x1,16386,4098,4098,4098,129,0.000364309
manual_halo,4,4x1,16386,4098,4098,4098,130,0.000370197
manual_halo,4,4x1,16386,4098,4098,4098,131,0.000360757
manual_halo,4,4x1,16386,4098,4098,4098,132,0.000361909
manual_halo,4,4x1,16386,4098,4098,4098,133,0.000366997
manual_halo,4,4x1,16386,4098,4098,4098,134,0.000372373
manual_halo,4,4x1,16386,4098,4098,4098,135,0.000373173
manual_halo,4,4x1,16386,4098,4098,4098,136,0.000366677
manual_halo,4,4x1,16386,4098,4098,4098,137,0.000370324
manual_halo,4,4x1,16386,4098,4098,4098,138,0.000350133
manual_halo,4,4x1,16386,4098,4098,4098,139,0.000362709
manual_halo,4,4x1,16386,4098,4098,4098,140,0.000370837
manual_halo,4,4x1,16386,4098,4098,4098,141,0.000362709
manual_halo,4,4x1,16386,4098,4098,4098,142,0.000360757
manual_halo,4,4x1,16386,4098,4098,4098,143,0.000364405
manual_halo,4,4x1,16386,4098,4098,4098,144,0.000354806
manual_halo,4,4x1,16386,4098,4098,4098,145,0.000363797
manual_halo,4,4x1,16386,4098,4098,4098,146,0.000374100
manual_halo,4,4x1,16386,4098,4098,4098,147,0.000370869
manual_halo,4,4x1,16386,4098,4098,4098,148,0.000361909
manual_halo,4,4x1,16386,4098,4098,4098,149,0.000359637
manual_halo,4,4x1,16386,4098,4098,4098,150,0.000358101
manual_halo,4,4x1,16386,4098,4098,4098,151,0.000360469
manual_halo,4,4x1,16386,4098,4098,4098,152,0.000374005
manual_halo,4,4x1,16386,4098,4098,4098,153,0.000374197
manual_halo,4,4x1,16386,4098,4098,4098,154,0.000361493
manual_halo,4,4x1,16386,4098,4098,4098,155,0.000361109
manual_halo,4,4x1,16386,4098,4098,4098,156,0.000367925
manual_halo,4,4x1,16386,4098,4098,4098,157,0.000359157
manual_halo,4,4x1,16386,4098,4098,4098,158,0.000367765
manual_halo,4,4x1,16386,4098,4098,4098,159,0.000355733
manual_halo,4,4x1,16386,4098,4098,4098,160,0.000368532
manual_halo,4,4x1,16386,4098,4098,4098,161,0.000370389
manual_halo,4,4x1,16386,4098,4098,4098,162,0.000366197
manual_halo,4,4x1,16386,4098,4098,4098,163,0.000348469
manual_halo,4,4x1,16386,4098,4098,4098,164,0.000358869
manual_halo,4,4x1,16386,4098,4098,4098,165,0.000364756
manual_halo,4,4x1,16386,4098,4098,4098,166,0.000370965
manual_halo,4,4x1,16386,4098,4098,4098,167,0.000362389
manual_halo,4,4x1,16386,4098,4098,4098,168,0.000366741
manual_halo,4,4x1,16386,4098,4098,4098,169,0.000362293
manual_halo,4,4x1,16386,4098,4098,4098,170,0.000373173
manual_halo,4,4x1,16386,4098,4098,4098,171,0.000360981
manual_halo,4,4x1,16386,4098,4098,4098,172,0.000362261
manual_halo,4,4x1,16386,4098,4098,4098,173,0.000378772
manual_halo,4,4x1,16386,4098,4098,4098,174,0.000364437
manual_halo,4,4x1,16386,4098,4098,4098,175,0.000369813
manual_halo,4,4x1,16386,4098,4098,4098,176,0.000340502
manual_halo,4,4x1,16386,4098,4098,4098,177,0.000362261
manual_halo,4,4x1,16386,4098,4098,4098,178,0.000360405
manual_halo,4,4x1,16386,4098,4098,4098,179,0.000368692
manual_halo,4,4x1,16386,4098,4098,4098,180,0.000362581
manual_halo,4,4x1,16386,4098,4098,4098,181,0.000368149
manual_halo,4,4x1,16386,4098,4098,4098,182,0.000360405
manual_halo,4,4x1,16386,4098,4098,4098,183,0.000359509
manual_halo,4,4x1,16386,4098,4098,4098,184,0.000368628
manual_halo,4,4x1,16386,4098,4098,4098,185,0.000359797
manual_halo,4,4x1,16386,4098,4098,4098,186,0.000355829
manual_halo,4,4x1,16386,4098,4098,4098,187,0.000365749
manual_halo,4,4x1,16386,4098,4098,4098,188,0.000363636
manual_halo,4,4x1,16386,4098,4098,4098,189,0.000357941
manual_halo,4,4x1,16386,4098,4098,4098,190,0.000386228
manual_halo,4,4x1,16386,4098,4098,4098,191,0.000357781
manual_halo,4,4x1,16386,4098,4098,4098,192,0.000372756
manual_halo,4,4x1,16386,4098,4098,4098,193,0.000362229
manual_halo,4,4x1,16386,4098,4098,4098,194,0.000358101
manual_halo,4,4x1,16386,4098,4098,4098,195,0.000355861
manual_halo,4,4x1,16386,4098,4098,4098,196,0.000358165
manual_halo,4,4x1,16386,4098,4098,4098,197,0.000363893
manual_halo,4,4x1,16386,4098,4098,4098,198,0.000392276
manual_halo,4,4x1,16386,4098,4098,4098,199,0.000360597
manual_halo,4,4x1,16386,4098,4098,4098,200,0.000365685
manual_halo,4,2x2,16386,4098,8194,2050,1,0.000509393
manual_halo,4,2x2,16386,4098,8194,2050,2,0.000510161
manual_halo,4,2x2,16386,4098,8194,2050,3,0.000494993
manual_halo,4,2x2,16386,4098,8194,2050,4,0.000480818
manual_halo,4,2x2,16386,4098,8194,2050,5,0.000516848
manual_halo,4,2x2,16386,4098,8194,2050,6,0.000505521
manual_halo,4,2x2,16386,4098,8194,2050,7,0.000500593
manual_halo,4,2x2,16386,4098,8194,2050,8,0.000504689
manual_halo,4,2x2,16386,4098,8194,2050,9,0.000514321
manual_halo,4,2x2,16386,4098,8194,2050,10,0.000480753
manual_halo,4,2x2,16386,4098,8194,2050,11,0.000516849
manual_halo,4,2x2,16386,4098,8194,2050,12,0.000495569
manual_halo,4,2x2,16386,4098,8194,2050,13,0.000483633
manual_halo,4,2x2,16386,4098,8194,2050,14,0.000510481
manual_halo,4,2x2,16386,4098,8194,2050,15,0.000489393
manual_halo,4,2x2,16386,4098,8194,2050,16,0.000492945
manual_halo,4,2x2,16386,4098,8194,2050,17,1.541783300
manual_halo,4,2x2,16386,4098,8194,2050,18,0.000502385
manual_halo,4,2x2,16386,4098,8194,2050,19,0.000490833
manual_halo,4,2x2,16386,4098,8194,2050,20,0.000507440
manual_halo,4,2x2,16386,4098,8194,2050,21,0.000499665
manual_halo,4,2x2,16386,4098,8194,2050,22,0.000492497
manual_halo,4,2x2,16386,4098,8194,2050,23,0.000477425
manual_halo,4,2x2,16386,4098,8194,2050,24,0.000502065
manual_halo,4,2x2,16386,4098,8194,2050,25,0.000492017
manual_halo,4,2x2,16386,4098,8194,2050,26,0.000498481
manual_halo,4,2x2,16386,4098,8194,2050,27,0.000494353
manual_halo,4,2x2,16386,4098,8194,2050,28,0.000478961
manual_halo,4,2x2,16386,4098,8194,2050,29,0.000495921
manual_halo,4,2x2,16386,4098,8194,2050,30,0.000493169
manual_halo,4,2x2,16386,4098,8194,2050,31,0.000491153
manual_halo,4,2x2,16386,4098,8194,2050,32,0.000492081
manual_halo,4,2x2,16386,4098,8194,2050,33,0.000493425
manual_halo,4,2x2,16386,4098,8194,2050,34,0.000486961
manual_halo,4,2x2,16386,4098,8194,2050,35,0.000495953
manual_halo,4,2x2,16386,4098,8194,2050,36,0.000464274
manual_halo,4,2x2,16386,4098,8194,2050,37,0.000485777
manual_halo,4,2x2,16386,4098,8194,2050,38,0.000499889
manual_halo,4,2x2,16386,4098,8194,2050,39,0.000487057
manual_halo,4,2x2,16386,4098,8194,2050,40,0.000503089
manual_halo,4,2x2,16386,4098,8194,2050,41,0.000489489
manual_halo,4,2x2,16386,4098,8194,2050,42,0.000467698
manual_halo,4,2x2,16386,4098,8194,2050,43,0.000488689
manual_halo,4,2x2,16386,4098,8194,2050,44,0.000487601
manual_halo,4,2x2,16386,4098,8194,2050,45,0.000479986
manual_halo,4,2x2,16386,4098,8194,2050,46,0.000499217
manual_halo,4,2x2,16386,4098,8194,2050,47,0.000487345
manual_halo,4,2x2,16386,4098,8194,2050,48,0.000483666
manual_halo,4,2x2,16386,4098,8194,2050,49,0.000460978
manual_halo,4,2x2,16386,4098,8194,2050,50,0.000488050
manual_halo,4,2x2,16386,4098,8194,2050,51,0.000484562
manual_halo,4,2x2,16386,4098,8194,2050,52,0.000485073
manual_halo,4,2x2,16386,4098,8194,2050,53,0.000488177
manual_halo,4,2x2,16386,4098,8194,2050,54,0.000489905
manual_halo,4,2x2,16386,4098,8194,2050,55,0.000470322
manual_halo,4,2x2,16386,4098,8194,2050,56,0.000482258
manual_halo,4,2x2,16386,4098,8194,2050,57,0.000492881
manual_halo,4,2x2,16386,4098,8194,2050,58,0.000497457
manual_halo,4,2x2,16386,4098,8194,2050,59,0.000497873
manual_halo,4,2x2,16386,4098,8194,2050,60,0.000498865
manual_halo,4,2x2,16386,4098,8194,2050,61,0.000468978
manual_halo,4,2x2,16386,4098,8194,2050,62,0.000491601
manual_halo,4,2x2,16386,4098,8194,2050,63,0.000484081
manual_halo,4,2x2,16386,4098,8194,2050,64,0.000485073
manual_halo,4,2x2,16386,4098,8194,2050,65,0.000484657
manual_halo,4,2x2,16386,4098,8194,2050,66,0.000488849
manual_halo,4,2x2,16386,4098,8194,2050,67,0.000485073
manual_halo,4,2x2,16386,4098,8194,2050,68,0.000474641
manual_halo,4,2x2,16386,4098,8194,2050,69,0.000479410
manual_halo,4,2x2,16386,4098,8194,2050,70,0.000491793
manual_halo,4,2x2,16386,4098,8194,2050,71,0.000498513
manual_halo,4,2x2,16386,4098,8194,2050,72,0.000493456
manual_halo,4,2x2,16386,4098,8194,2050,73,0.000480497
manual_halo,4,2x2,16386,4098,8194,2050,74,0.000457010
manual_halo,4,2x2,16386,4098,8194,2050,75,0.000494833
manual_halo,4,2x2,16386,4098,8194,2050,76,0.000485489
manual_halo,4,2x2,16386,4098,8194,2050,77,0.000486033
manual_halo,4,2x2,16386,4098,8194,2050,78,0.000504049
manual_halo,4,2x2,16386,4098,8194,2050,79,0.000491505
manual_halo,4,2x2,16386,4098,8194,2050,80,0.000473969
manual_halo,4,2x2,16386,4098,8194,2050,81,0.000491921
manual_halo,4,2x2,16386,4098,8194,2050,82,0.000481874
manual_halo,4,2x2,16386,4098,8194,2050,83,0.000486129
manual_halo,4,2x2,16386,4098,8194,2050,84,0.000493585
manual_halo,4,2x2,16386,4098,8194,2050,85,0.000476241
manual_halo,4,2x2,16386,4098,8194,2050,86,0.000488817
manual_halo,4,2x2,16386,4098,8194,2050,87,0.000463346
manual_halo,4,2x2,16386,4098,8194,2050,88,0.000482705
manual_halo,4,2x2,16386,4098,8194,2050,89,0.000481490
manual_halo,4,2x2,16386,4098,8194,2050,90,0.000490897
manual_halo,4,2x2,16386,4098,8194,2050,91,0.000483953
manual_halo,4,2x2,16386,4098,8194,2050,92,0.000480722
manual_halo,4,2x2,16386,4098,8194,2050,93,0.000470258
manual_halo,4,2x2,16386,4098,8194,2050,94,0.000476082
manual_halo,4,2x2,16386,4098,8194,2050,95,0.000478481
manual_halo,4,2x2,16386,4098,8194,2050,96,0.000497169
manual_halo,4,2x2,16386,4098,8194,2050,97,0.000479537
manual_halo,4,2x2,16386,4098,8194,2050,98,0.000490641
manual_halo,4,2x2,16386,4098,8194,2050,99,0.000473809
manual_halo,4,2x2,16386,4098,8194,2050,100,0.000483441
manual_halo,4,2x2,16386,4098,8194,2050,101,0.000476370
manual_halo,4,2x2,16386,4098,8194,2050,102,0.000483025
manual_halo,4,2x2,16386,4098,8194,2050,103,0.000488145
manual_halo,4,2x2,16386,4098,8194,2050,104,0.000480017
manual_halo,4,2x2,16386,4098,8194,2050,105,0.000489649
manual_halo,4,2x2,16386,4098,8194,2050,106,0.000468338
manual_halo,4,2x2,16386,4098,8194,2050,107,0.000488529
manual_halo,4,2x2,16386,4098,8194,2050,108,0.000492881
manual_halo,4,2x2,16386,4098,8194,2050,109,0.000471121
manual_halo,4,2x2,16386,4098,8194,2050,110,0.000489393
manual_halo,4,2x2,16386,4098,8194,2050,111,0.000492209
manual_halo,4,2x2,16386,4098,8194,2050,112,0.000457394
manual_halo,4,2x2,16386,4098,8194,2050,113,0.000471634
manual_halo,4,2x2,16386,4098,8194,2050,114,0.000503889
manual_halo,4,2x2,16386,4098,8194,2050,115,0.000475186
manual_halo,4,2x2,16386,4098,8194,2050,116,0.000474002
manual_halo,4,2x2,16386,4098,8194,2050,117,0.000503281
manual_halo,4,2x2,16386,4098,8194,2050,118,0.000476178
manual_halo,4,2x2,16386,4098,8194,2050,119,0.000468754
manual_halo,4,2x2,16386,4098,8194,2050,120,0.000487889
manual_halo,4,2x2,16386,4098,8194,2050,121,0.000486545
manual_halo,4,2x2,16386,4098,8194,2050,122,0.000479633
manual_halo,4,2x2,16386,4098,8194,2050,123,0.000491313
manual_halo,4,2x2,16386,4098,8194,2050,124,0.000483377
manual_halo,4,2x2,16386,4098,8194,2050,125,0.000461266
manual_halo,4,2x2,16386,4098,8194,2050,126,0.000480498
manual_halo,4,2x2,16386,4098,8194,2050,127,0.000476849
manual_halo,4,2x2,16386,4098,8194,2050,128,0.000479058
manual_halo,4,2x2,16386,4098,8194,2050,129,0.000483889
manual_halo,4,2x2,16386,4098,8194,2050,130,0.000506000
manual_halo,4,2x2,16386,4098,8194,2050,131,0.000472401
manual_halo,4,2x2,16386,4098,8194,2050,132,0.000491473
manual_halo,4,2x2,16386,4098,8194,2050,133,0.000480945
manual_halo,4,2x2,16386,4098,8194,2050,134,0.000484753
manual_halo,4,2x2,16386,4098,8194,2050,135,0.000480625
manual_halo,4,2x2,16386,4098,8194,2050,136,0.000485041
manual_halo,4,2x2,16386,4098,8194,2050,137,0.000493393
manual_halo,4,2x2,16386,4098,8194,2050,138,0.000462642
manual_halo,4,2x2,16386,4098,8194,2050,139,0.000474642
manual_halo,4,2x2,16386,4098,8194,2050,140,0.000490097
manual_halo,4,2x2,16386,4098,8194,2050,141,0.000491761
manual_halo,4,2x2,16386,4098,8194,2050,142,0.000490705
manual_halo,4,2x2,16386,4098,8194,2050,143,0.000477649
manual_halo,4,2x2,16386,4098,8194,2050,144,0.000465937
manual_halo,4,2x2,16386,4098,8194,2050,145,0.000473330
manual_halo,4,2x2,16386,4098,8194,2050,146,0.000487217
manual_halo,4,2x2,16386,4098,8194,2050,147,0.000484817
manual_halo,4,2x2,16386,4098,8194,2050,148,0.000469617
manual_halo,4,2x2,16386,4098,8194,2050,149,0.000481521
manual_halo,4,2x2,16386,4098,8194,2050,150,0.000467665
manual_halo,4,2x2,16386,4098,8194,2050,151,0.000481009
manual_halo,4,2x2,16386,4098,8194,2050,152,0.000486801
manual_halo,4,2x2,16386,4098,8194,2050,153,0.000485617
manual_halo,4,2x2,16386,4098,8194,2050,154,0.000479474
manual_halo,4,2x2,16386,4098,8194,2050,155,0.000486546
manual_halo,4,2x2,16386,4098,8194,2050,156,0.000485169
manual_halo,4,2x2,16386,4098,8194,2050,157,0.000469490
manual_halo,4,2x2,16386,4098,8194,2050,158,0.000479730
manual_halo,4,2x2,16386,4098,8194,2050,159,0.000467954
manual_halo,4,2x2,16386,4098,8194,2050,160,0.000494225
manual_halo,4,2x2,16386,4098,8194,2050,161,0.000491153
manual_halo,4,2x2,16386,4098,8194,2050,162,0.000480209
manual_halo,4,2x2,16386,4098,8194,2050,163,0.000461682
manual_halo,4,2x2,16386,4098,8194,2050,164,0.000471409
manual_halo,4,2x2,16386,4098,8194,2050,165,0.000480434
manual_halo,4,2x2,16386,4098,8194,2050,166,0.000479282
manual_halo,4,2x2,16386,4098,8194,2050,167,0.000476306
manual_halo,4,2x2,16386,4098,8194,2050,168,0.000475057
manual_halo,4,2x2,16386,4098,8194,2050,169,0.000464850
manual_halo,4,2x2,16386,4098,8194,2050,170,0.000489201
manual_halo,4,2x2,16386,4098,8194,2050,171,0.000473554
manual_halo,4,2x2,16386,4098,8194,2050,172,0.000505520
manual_halo,4,2x2,16386,4098,8194,2050,173,0.000474673
manual_halo,4,2x2,16386,4098,8194,2050,174,0.000472146
manual_halo,4,2x2,16386,4098,8194,2050,175,0.000510577
manual_halo,4,2x2,16386,4098,8194,2050,176,0.000469201
manual_halo,4,2x2,16386,4098,8194,2050,177,0.000468242
manual_halo,4,2x2,16386,4098,8194,2050,178,0.000496785
manual_halo,4,2x2,16386,4098,8194,2050,179,0.000471794
manual_halo,4,2x2,16386,4098,8194,2050,180,0.000481906
manual_halo,4,2x2,16386,4098,8194,2050,181,0.000491441
manual_halo,4,2x2,16386,4098,8194,2050,182,0.000462001
manual_halo,4,2x2,16386,4098,8194,2050,183,0.000477458
manual_halo,4,2x2,16386,4098,8194,2050,184,0.000478898
manual_halo,4,2x2,16386,4098,8194,2050,185,0.000472274
manual_halo,4,2x2,16386,4098,8194,2050,186,0.000485233
manual_halo,4,2x2,16386,4098,8194,2050,187,0.000495697
manual_halo,4,2x2,16386,4098,8194,2050,188,0.000480242
manual_halo,4,2x2,16386,4098,8194,2050,189,0.000450354
manual_halo,4,2x2,16386,4098,8194,2050,190,0.000491633
manual_halo,4,2x2,16386,4098,8194,2050,191,0.000476594
manual_halo,4,2x2,16386,4098,8194,2050,192,0.000474034
manual_halo,4,2x2,16386,4098,8194,2050,193,0.000467890
manual_halo,4,2x2,16386,4098,8194,2050,194,0.000476081
manual_halo,4,2x2,16386,4098,8194,2050,195,0.000461650
manual_halo,4,2x2,16386,4098,8194,2050,196,0.000479666
manual_halo,4,2x2,16386,4098,8194,2050,197,0.000479633
manual_halo,4,2x2,16386,4098,8194,2050,198,0.000479249
manual_halo,4,2x2,16386,4098,8194,2050,199,0.000475249
manual_halo,4,2x2,16386,4098,8194,2050,200,0.000486065
manual_halo,4,1x4,16386,4098,16386,1026,1,0.000395796
manual_halo,4,1x4,16386,4098,16386,1026,2,0.000387700
manual_halo,4,1x4,16386,4098,16386,1026,3,0.000379668
manual_halo,4,1x4,16386,4098,16386,1026,4,0.000382740
manual_halo,4,1x4,16386,4098,16386,1026,5,0.000392147
manual_halo,4,1x4,16386,4098,16386,1026,6,0.000391796
manual_halo,4,1x4,16386,4098,16386,1026,7,0.000384436
manual_halo,4,1x4,16386,4098,16386,1026,8,0.000379445
manual_halo,4,1x4,16386,4098,16386,1026,9,0.000382068
manual_halo,4,1x4,16386,4098,16386,1026,10,0.000383829
manual_halo,4,1x4,16386,4098,16386,1026,11,0.000391636
manual_halo,4,1x4,16386,4098,16386,1026,12,0.000377876
manual_halo,4,1x4,16386,4098,16386,1026,13,0.000388820
manual_halo,4,1x4,16386,4098,16386,1026,14,0.000378836
manual_halo,4,1x4,16386,4098,16386,1026,15,0.000383188
manual_halo,4,1x4,16386,4098,16386,1026,16,0.000385076
manual_halo,4,1x4,16386,4098,16386,1026,17,0.000380853
manual_halo,4,1x4,16386,4098,16386,1026,18,0.000388820
manual_halo,4,1x4,16386,4098,16386,1026,19,0.000375348
manual_halo,4,1x4,16386,4098,16386,1026,20,0.000387348
manual_halo,4,1x4,16386,4098,16386,1026,21,0.000383764
manual_halo,4,1x4,16386,4098,16386,1026,22,1.540341820
manual_halo,4,1x4,16386,4098,16386,1026,23,0.000373588
manual_halo,4,1x4,16386,4098,16386,1026,24,0.000393460
manual_halo,4,1x4,16386,4098,16386,1026,25,0.000377877
manual_halo,4,1x4,16386,4098,16386,1026,26,0.000377716
manual_halo,4,1x4,16386,4098,16386,1026,27,0.000379476
manual_halo,4,1x4,16386,4098,16386,1026,28,0.000382004
manual_halo,4,1x4,16386,4098,16386,1026,29,0.000370933
manual_halo,4,1x4,16386,4098,16386,1026,30,0.000371669
manual_halo,4,1x4,16386,4098,16386,1026,31,0.000378420
manual_halo,4,1x4,16386,4098,16386,1026,32,0.000371413
manual_halo,4,1x4,16386,4098,16386,1026,33,0.000375989
manual_halo,4,1x4,16386,4098,16386,1026,34,0.000391828
